age,distance_from_home,education,job_level,monthly_income,num_companies_worked,percent_salary_hike,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,tenure_ratio,business_travel_Travel_Frequently,business_travel_Travel_Rarely,department_Research & Development,department_Sales,education_field_Life Sciences,education_field_Marketing,education_field_Medical,education_field_Technical Degree,gender_Male,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Scientist,job_role_Sales Executive,marital_status_Married,marital_status_Single
1.5413689168784945,-0.3939381836990763,-0.8916882501868245,-0.9614863916702531,1.5517964269001745,-0.67846359583741,-1.1505541015749308,-0.9320143892374165,-1.3843404405163284,2.483395993813116,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.25220049272708844,1.1563022799500973,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,-0.2874833033477897,-0.48185865349153717,0.639840584172622,-1.3740508422516022,1.515243916193211,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,-1.224744871391589,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,-0.5338211638414452,1.0882323412438057,-0.6855654600401044
-0.6486681098094882,0.09963874367159682,-1.8684257522543597,-0.9614863916702531,-0.49929366943687037,-1.0794855041128393,2.1293060069870897,0.24198831185855807,-0.6990772382492688,0.15570708143992978,-0.32789331844000197,-0.3687152874355457,-0.0345197463373974,0.25220049272708844,-0.663898703301707,1.7577486191538032,-1.0261667362455191,2.346151056253851,0.4624728778903632,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,-1.224744871391589,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,2.0085433964299764,-0.5338211638414452,-0.9189214123677304,1.4586499149789456
-0.5391662584750891,0.9633983665702748,1.0617867539482457,1.7496101475022634,2.348497996189824,-0.67846359583741,-0.057267398720923963,2.5899937140505074,-0.8361298787026807,-0.6201892226844656,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,-0.6654597159581094,-0.663898703301707,-2.5068789677533703,0.37967212888114743,-0.42623001504290287,0.8791152008004481,2.075297377672938,-1.562889295765913,0.7277751079147405,-0.6599597525607148,-0.8374896350934075,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,0.816496580927726,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,1.8732865381429853,1.0882323412438057,-0.6855654600401044
0.11784484953130571,-0.8875151110697495,2.038524256015781,0.8459113011114247,0.45008510036985855,0.12358022071344858,-1.1505541015749308,2.5899937140505074,0.26029124492461486,1.7074996896887207,0.16194730971731802,1.4938670923934996,0.24583399463483546,1.1698607014122862,1.1563022799500973,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.037497909601738884,-0.48185865349153717,-1.562889295765913,0.7277751079147405,-0.6599597525607148,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,0.816496580927726,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,-0.5338211638414452,1.0882323412438057,-0.6855654600401044
-0.5391662584750891,0.09963874367159682,-1.8684257522543597,-0.9614863916702531,-0.9236650604903622,0.5246021289888778,-0.8772324258614291,1.4159910129545328,-0.28791931688903294,-0.6201892226844656,-0.16461310905422863,-0.6791456840737199,-0.0345197463373974,1.1698607014122862,-1.573999194927609,0.3362060901847455,0.37967212888114743,-0.42623001504290287,0.062496247896681525,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.31409347099260015,0.816496580927726,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,1.8732865381429853,-0.9189214123677304,1.4586499149789456
0.9938596602064987,-0.14714972001373974,0.08504925188071055,1.7496101475022634,-0.5264056478582629,0.12358022071344858,-0.6039107501479274,-0.9320143892374165,2.316080851725794,1.7074996896887207,-0.0013328996684553085,1.4938670923934996,0.8065414765793012,0.25220049272708844,-0.663898703301707,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,-1.1926028324283189,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,-1.224744871391589,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,-0.5338211638414452,1.0882323412438057,-0.6855654600401044
-0.9771736638126857,0.2230329755142651,-0.8916882501868245,-0.05778754527941421,-0.12615932234923055,-0.2774416875619807,1.3093409798465847,0.24198831185855807,-0.8361298787026807,-0.6201892226844656,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-1.5831199246433072,0.24620178832419518,-2.5068789677533703,0.37967212888114743,2.346151056253851,-2.0373810595701465,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.31409347099260015,0.816496580927726,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,1.8732865381429853,-0.9189214123677304,1.4586499149789456
-0.8676718124782865,1.0867925984129432,0.08504925188071055,-0.05778754527941421,-0.7396252747654857,-0.2774416875619807,1.855984331273588,2.5899937140505074,-0.150866676435621,-0.6201892226844656,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-1.5831199246433072,-0.663898703301707,0.3362060901847455,0.37967212888114743,2.346151056253851,-2.0373810595701465,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,0.816496580927726,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,1.8732865381429853,1.0882323412438057,-0.6855654600401044
-0.6486681098094882,-1.0109093429124179,0.08504925188071055,0.8459113011114247,-0.9921342941308282,-1.0794855041128393,1.5826626555600865,-0.9320143892374165,-0.150866676435621,-0.6201892226844656,0.32522751910309133,1.4938670923934996,1.086895217551534,-0.6654597159581094,1.1563022799500973,0.3362060901847455,0.37967212888114743,2.346151056253851,0.8260879960664375,-0.48185865349153717,0.639840584172622,0.7277751079147405,-0.6599597525607148,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.31409347099260015,0.816496580927726,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,-0.5338211638414452,1.0882323412438057,-0.6855654600401044
-1.3056792178158831,-0.270543951856408,1.0617867539482457,1.7496101475022634,1.6317537869903829,-0.67846359583741,-0.6039107501479274,0.24198831185855807,-0.6990772382492688,-0.6201892226844656,-0.16461310905422863,-0.3687152874355457,0.24583399463483546,-0.6654597159581094,-1.573999194927609,0.3362060901847455,0.37967212888114743,-0.42623001504290287,0.9624436653824648,-0.48185865349153717,-1.562889295765913,0.7277751079147405,-0.6599597525607148,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.31409347099260015,-1.224744871391589,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.49787323578739656,-0.5338211638414452,-0.9189214123677304,-0.6855654600401044
